Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
428,-10.266,428_prepared-1_out.pdbqt,1,,,
429,-8.778,429_prepared-1_out.pdbqt,1,,,
430,-7.612,430_prepared-1_out.pdbqt,1,,,
431,-8.724,431_prepared-1_out.pdbqt,1,,,
432,-10.442,432_prepared-1_out.pdbqt,1,,,
433,-9.721,433_prepared-1_out.pdbqt,1,,,
434,-8.885,434_prepared-2_out.pdbqt,2,,,
435,-9.142,435_prepared-1_out.pdbqt,1,,,
436,-7.324,436_prepared-2_out.pdbqt,2,,,
437,-8.365,437_prepared-1_out.pdbqt,1,,,
438,-11.044,438_prepared-1_out.pdbqt,2,,,
439,-9.195,439_prepared-1_out.pdbqt,1,,,
440,-8.630,440_prepared-1_out.pdbqt,1,,,
441,-7.791,441_prepared-1_out.pdbqt,1,,,
442,-9.644,442_prepared-2_out.pdbqt,2,,,
443,-9.498,443_prepared-1_out.pdbqt,1,,,
444,-9.413,444_prepared-1_out.pdbqt,1,,,
445,-8.876,445_prepared-1_out.pdbqt,1,,,
446,-6.225,446_prepared-1_out.pdbqt,1,,,
447,-6.428,447_prepared-8_out.pdbqt,12,,,
448,-8.435,448_prepared-1_out.pdbqt,1,,,
449,-10.856,449_prepared-1_out.pdbqt,3,,,
450,-8.838,450_prepared-1_out.pdbqt,1,,,
451,-9.155,451_prepared-1_out.pdbqt,1,,,
452,-8.765,452_prepared-1_out.pdbqt,1,,,
453,-9.644,453_prepared-1_out.pdbqt,2,,,
454,-9.407,454_prepared-1_out.pdbqt,2,,,
455,-9.092,455_prepared-1_out.pdbqt,2,,,
456,-8.491,456_prepared-1_out.pdbqt,1,,,
457,-6.971,457_prepared-3_out.pdbqt,3,,,
458,-7.520,458_prepared-1_out.pdbqt,1,,,
459,-6.349,459_prepared-2_out.pdbqt,3,,,
460,-7.234,460_prepared-1_out.pdbqt,1,,,
461,-9.564,461_prepared-1_out.pdbqt,1,,,
462,-6.998,462_prepared-1_out.pdbqt,1,,,
463,-9.930,463_prepared-1_out.pdbqt,1,,,
464,-10.488,464_prepared-1_out.pdbqt,1,,,
465,-6.423,465_prepared-1_out.pdbqt,1,,,
466,-9.119,466_prepared-1_out.pdbqt,1,,,
467,-9.288,467_prepared-1_out.pdbqt,1,,,
468,-8.235,468_prepared-1_out.pdbqt,1,,,
469,-9.949,469_prepared-1_out.pdbqt,1,,,
470,-9.256,470_prepared-1_out.pdbqt,1,,,
471,-9.049,471_prepared-1_out.pdbqt,1,,,
472,-7.941,472_prepared-1_out.pdbqt,1,,,
473,-11.331,473_prepared-1_out.pdbqt,1,,,
474,-9.614,474_prepared-1_out.pdbqt,1,,,
475,-10.525,475_prepared-1_out.pdbqt,1,,,
476,-8.678,476_prepared-1_out.pdbqt,1,,,
477,-10.310,477_prepared-1_out.pdbqt,1,,,
478,-4.948,478_prepared-2_out.pdbqt,4,,,
479,-9.128,479_prepared-1_out.pdbqt,1,,,
