Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
410,-11.601,410_shifted_prepared-1_out.pdbqt,1,,,
411,-10.238,411_shifted_prepared-1_out.pdbqt,1,,,
412,-9.334,412_shifted_prepared-1_out.pdbqt,1,,,
413,-8.919,413_shifted_prepared-1_out.pdbqt,1,,,
414,-11.562,414_shifted_prepared-1_out.pdbqt,2,,,
415,-7.906,415_shifted_prepared-1_out.pdbqt,1,,,
416,-11.262,416_shifted_prepared-1_out.pdbqt,1,,,
417,-11.195,417_shifted_prepared-1_out.pdbqt,1,,,
418,-11.210,418_shifted_prepared-1_out.pdbqt,1,,,
419,-9.239,419_shifted_prepared-1_out.pdbqt,1,,,
420,-7.718,420_shifted_prepared-1_out.pdbqt,1,,,
421,-11.444,421_shifted_prepared-1_out.pdbqt,1,,,
422,-11.114,422_shifted_prepared-2_out.pdbqt,2,,,
423,-9.010,423_shifted_prepared-1_out.pdbqt,1,,,
424,-9.968,424_shifted_prepared-1_out.pdbqt,1,,,
425,-11.208,425_shifted_prepared-1_out.pdbqt,1,,,
426,-11.340,426_shifted_prepared-1_out.pdbqt,1,,,
428,-12.697,428_shifted_prepared-1_out.pdbqt,1,,,
429,-10.160,429_shifted_prepared-1_out.pdbqt,1,,,
430,-8.895,430_shifted_prepared-1_out.pdbqt,1,,,
431,-11.409,431_shifted_prepared-1_out.pdbqt,1,,,
432,-9.372,432_shifted_prepared-1_out.pdbqt,1,,,
433,-10.196,433_shifted_prepared-1_out.pdbqt,1,,,
434,-11.539,434_shifted_prepared-1_out.pdbqt,1,,,
435,-9.666,435_shifted_prepared-1_out.pdbqt,1,,,
436,-10.714,436_shifted_prepared-1_out.pdbqt,1,,,
437,-11.475,437_shifted_prepared-1_out.pdbqt,1,,,
438,-8.594,438_shifted_prepared-1_out.pdbqt,2,,,
439,-10.065,439_shifted_prepared-1_out.pdbqt,4,,,
440,-10.267,440_shifted_prepared-1_out.pdbqt,1,,,
441,-8.793,441_shifted_prepared-1_out.pdbqt,1,,,
442,-10.359,442_shifted_prepared-1_out.pdbqt,1,,,
443,-11.647,443_shifted_prepared-1_out.pdbqt,2,,,
444,-10.855,444_shifted_prepared-1_out.pdbqt,1,,,
445,-11.644,445_shifted_prepared-1_out.pdbqt,1,,,
446,-11.387,446_shifted_prepared-1_out.pdbqt,1,,,
447,-9.541,447_shifted_prepared-1_out.pdbqt,1,,,
448,-11.475,448_shifted_prepared-1_out.pdbqt,1,,,
449,-9.486,449_shifted_prepared-1_out.pdbqt,1,,,
451,-10.644,451_shifted_prepared-1_out.pdbqt,2,,,
452,-10.927,452_shifted_prepared-1_out.pdbqt,1,,,
453,-11.348,453_shifted_prepared-1_out.pdbqt,2,,,
