Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
264,-12.602,264_shifted_prepared-1_out.pdbqt,1,,,
265,-11.658,265_shifted_prepared-1_out.pdbqt,1,,,
266,-11.144,266_shifted_prepared-1_out.pdbqt,1,,,
267,-13.012,267_shifted_prepared-1_out.pdbqt,1,,,
268,-12.723,268_shifted_prepared-1_out.pdbqt,1,,,
269,-10.711,269_shifted_prepared-1_out.pdbqt,1,,,
270,-13.037,270_shifted_prepared-1_out.pdbqt,1,,,
271,-11.963,271_shifted_prepared-1_out.pdbqt,1,,,
272,-11.764,272_shifted_prepared-1_out.pdbqt,1,,,
273,-12.144,273_shifted_prepared-2_out.pdbqt,2,,,
274,-11.721,274_shifted_prepared-1_out.pdbqt,1,,,
275,-9.169,275_shifted_prepared-1_out.pdbqt,1,,,
276,-11.921,276_shifted_prepared-1_out.pdbqt,1,,,
278,-11.543,278_shifted_prepared-1_out.pdbqt,1,,,
279,-11.875,279_shifted_prepared-1_out.pdbqt,1,,,
280,-9.189,280_shifted_prepared-1_out.pdbqt,1,,,
281,-11.548,281_shifted_prepared-1_out.pdbqt,2,,,
282,-10.380,282_shifted_prepared-2_out.pdbqt,2,,,
283,-11.558,283_shifted_prepared-1_out.pdbqt,1,,,
284,-11.492,284_shifted_prepared-1_out.pdbqt,1,,,
285,-12.751,285_shifted_prepared-1_out.pdbqt,1,,,
286,-13.870,286_shifted_prepared-1_out.pdbqt,1,,,
287,-11.626,287_shifted_prepared-1_out.pdbqt,1,,,
289,-11.776,289_shifted_prepared-1_out.pdbqt,1,,,
290,-11.612,290_shifted_prepared-1_out.pdbqt,1,,,
291,-10.992,291_shifted_prepared-1_out.pdbqt,1,,,
292,-11.110,292_shifted_prepared-1_out.pdbqt,2,,,
293,-13.220,293_shifted_prepared-1_out.pdbqt,1,,,
294,-12.381,294_shifted_prepared-1_out.pdbqt,1,,,
295,-12.433,295_shifted_prepared-1_out.pdbqt,1,,,
296,-11.613,296_shifted_prepared-1_out.pdbqt,1,,,
297,-12.826,297_shifted_prepared-1_out.pdbqt,1,,,
298,-10.777,298_shifted_prepared-1_out.pdbqt,1,,,
299,-11.912,299_shifted_prepared-2_out.pdbqt,2,,,
300,-12.096,300_shifted_prepared-1_out.pdbqt,1,,,
301,-11.577,301_shifted_prepared-1_out.pdbqt,1,,,
302,-11.927,302_shifted_prepared-1_out.pdbqt,1,,,
303,-11.350,303_shifted_prepared-1_out.pdbqt,1,,,
304,-11.035,304_shifted_prepared-1_out.pdbqt,1,,,
305,-13.036,305_shifted_prepared-1_out.pdbqt,1,,,
306,-11.271,306_shifted_prepared-1_out.pdbqt,1,,,
307,-9.428,307_shifted_prepared-1_out.pdbqt,1,,,
308,-11.552,308_shifted_prepared-1_out.pdbqt,2,,,
309,-9.695,309_shifted_prepared-1_out.pdbqt,1,,,
310,-12.106,310_shifted_prepared-1_out.pdbqt,1,,,
311,-12.969,311_shifted_prepared-1_out.pdbqt,1,,,
312,-12.061,312_shifted_prepared-1_out.pdbqt,2,,,
313,-9.121,313_shifted_prepared-1_out.pdbqt,1,,,
314,-9.919,314_shifted_prepared-1_out.pdbqt,1,,,
315,-11.335,315_shifted_prepared-1_out.pdbqt,2,,,
316,-11.528,316_shifted_prepared-1_out.pdbqt,1,,,
317,-11.942,317_shifted_prepared-1_out.pdbqt,2,,,
318,-10.972,318_shifted_prepared-1_out.pdbqt,1,,,
319,-11.415,319_shifted_prepared-1_out.pdbqt,2,,,
320,-11.286,320_shifted_prepared-1_out.pdbqt,1,,,
321,-11.035,321_shifted_prepared-1_out.pdbqt,1,,,
322,-11.168,322_shifted_prepared-1_out.pdbqt,1,,,
323,-12.810,323_shifted_prepared-1_out.pdbqt,1,,,
324,-9.850,324_shifted_prepared-1_out.pdbqt,1,,,
325,-9.024,325_shifted_prepared-1_out.pdbqt,1,,,
326,-12.266,326_shifted_prepared-1_out.pdbqt,1,,,
327,-11.192,327_shifted_prepared-1_out.pdbqt,1,,,
328,-12.250,328_shifted_prepared-1_out.pdbqt,1,,,
329,-12.516,329_shifted_prepared-1_out.pdbqt,1,,,
330,-10.744,330_shifted_prepared-1_out.pdbqt,1,,,
331,-9.986,331_shifted_prepared-1_out.pdbqt,1,,,
332,-11.556,332_shifted_prepared-1_out.pdbqt,1,,,
333,-12.250,333_shifted_prepared-1_out.pdbqt,2,,,
334,-10.580,334_shifted_prepared-1_out.pdbqt,2,,,
335,-11.506,335_shifted_prepared-1_out.pdbqt,1,,,
336,-10.628,336_shifted_prepared-1_out.pdbqt,1,,,
337,-11.711,337_shifted_prepared-1_out.pdbqt,1,,,
338,-11.841,338_shifted_prepared-1_out.pdbqt,1,,,
339,-11.746,339_shifted_prepared-1_out.pdbqt,1,,,
340,-10.503,340_shifted_prepared-1_out.pdbqt,1,,,
341,-10.790,341_shifted_prepared-1_out.pdbqt,1,,,
