Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
64221,-12.454,ligand64221_prepared-1_out.pdbqt,1,,,
64337,-12.273,ligand64337_prepared-1_out.pdbqt,1,,,
65421,-12.053,ligand65421_prepared-1_out.pdbqt,1,,,
65477,-12.653,ligand65477_prepared-1_out.pdbqt,1,,,
65717,-12.551,ligand65717_prepared-1_out.pdbqt,1,,,
66797,-12.149,ligand66797_prepared-1_out.pdbqt,1,,,
67697,-12.090,ligand67697_prepared-1_out.pdbqt,1,,,
67859,-12.335,ligand67859_prepared-1_out.pdbqt,1,,,
68657,-12.494,ligand68657_prepared-1_out.pdbqt,1,,,
68974,-12.110,ligand68974_prepared-1_out.pdbqt,1,,,
69545,-12.198,ligand69545_prepared-1_out.pdbqt,1,,,
69789,-12.810,ligand69789_prepared-2_out.pdbqt,1,,,
70029,-12.163,ligand70029_prepared-2_out.pdbqt,1,,,
70751,-12.074,ligand70751_prepared-1_out.pdbqt,1,,,
70817,-12.500,ligand70817_prepared-1_out.pdbqt,1,,,
71681,-13.221,ligand71681_prepared-2_out.pdbqt,1,,,
71708,-12.048,ligand71708_prepared-1_out.pdbqt,1,,,
71744,-12.389,ligand71744_prepared-2_out.pdbqt,1,,,
72428,-12.053,ligand72428_prepared-2_out.pdbqt,1,,,
72832,-12.338,ligand72832_prepared-1_out.pdbqt,1,,,
73514,-12.151,ligand73514_prepared-2_out.pdbqt,1,,,
73698,-12.128,ligand73698_prepared-1_out.pdbqt,1,,,
74145,-12.107,ligand74145_prepared-1_out.pdbqt,1,,,
74508,-12.193,ligand74508_prepared-3_out.pdbqt,1,,,
74680,-12.633,ligand74680_prepared-1_out.pdbqt,1,,,
74712,-12.173,ligand74712_prepared-1_out.pdbqt,1,,,
75365,-12.511,ligand75365_prepared-1_out.pdbqt,1,,,
75618,-13.087,ligand75618_prepared-1_out.pdbqt,1,,,
75847,-12.334,ligand75847_prepared-3_out.pdbqt,1,,,
76812,-12.146,ligand76812_prepared-2_out.pdbqt,1,,,
76968,-12.051,ligand76968_prepared-1_out.pdbqt,1,,,
77162,-12.602,ligand77162_prepared-1_out.pdbqt,1,,,
77783,-12.068,ligand77783_prepared-1_out.pdbqt,1,,,
77998,-12.048,ligand77998_prepared-1_out.pdbqt,1,,,
78147,-12.077,ligand78147_prepared-1_out.pdbqt,1,,,
78787,-12.111,ligand78787_prepared-3_out.pdbqt,1,,,
78823,-12.447,ligand78823_prepared-1_out.pdbqt,1,,,
80345,-12.323,ligand80345_prepared-1_out.pdbqt,1,,,
80556,-12.165,ligand80556_prepared-1_out.pdbqt,1,,,
81083,-12.326,ligand81083_prepared-1_out.pdbqt,1,,,
81279,-12.239,ligand81279_prepared-1_out.pdbqt,1,,,
81875,-12.170,ligand81875_prepared-1_out.pdbqt,1,,,
82517,-12.751,ligand82517_prepared-2_out.pdbqt,1,,,
82682,-12.082,ligand82682_prepared-1_out.pdbqt,1,,,
82974,-12.062,ligand82974_prepared-1_out.pdbqt,1,,,
83244,-12.370,ligand83244_prepared-1_out.pdbqt,1,,,
83583,-12.070,ligand83583_prepared-1_out.pdbqt,1,,,
83704,-13.184,ligand83704_prepared-1_out.pdbqt,1,,,
83715,-12.302,ligand83715_prepared-1_out.pdbqt,1,,,
83805,-12.195,ligand83805_prepared-2_out.pdbqt,1,,,
83916,-12.081,ligand83916_prepared-3_out.pdbqt,1,,,
84067,-12.274,ligand84067_prepared-2_out.pdbqt,1,,,
84627,-12.623,ligand84627_prepared-1_out.pdbqt,1,,,
85021,-12.197,ligand85021_prepared-1_out.pdbqt,1,,,
85117,-12.312,ligand85117_prepared-3_out.pdbqt,1,,,
85823,-12.302,ligand85823_prepared-2_out.pdbqt,1,,,
85872,-12.624,ligand85872_prepared-1_out.pdbqt,1,,,
85894,-12.450,ligand85894_prepared-3_out.pdbqt,1,,,
86022,-12.119,ligand86022_prepared-1_out.pdbqt,1,,,
86044,-13.019,ligand86044_prepared-1_out.pdbqt,1,,,
86058,-12.080,ligand86058_prepared-1_out.pdbqt,1,,,
86541,-13.181,ligand86541_prepared-1_out.pdbqt,1,,,
86749,-12.150,ligand86749_prepared-1_out.pdbqt,1,,,
87034,-12.122,ligand87034_prepared-1_out.pdbqt,1,,,
87041,-12.163,ligand87041_prepared-1_out.pdbqt,1,,,
87050,-12.036,ligand87050_prepared-1_out.pdbqt,1,,,
87088,-12.217,ligand87088_prepared-1_out.pdbqt,1,,,
87530,-12.788,ligand87530_prepared-2_out.pdbqt,1,,,
87852,-12.309,ligand87852_prepared-2_out.pdbqt,1,,,
88024,-12.819,ligand88024_prepared-1_out.pdbqt,1,,,
88057,-12.283,ligand88057_prepared-1_out.pdbqt,1,,,
88133,-12.084,ligand88133_prepared-2_out.pdbqt,1,,,
88644,-13.358,ligand88644_prepared-2_out.pdbqt,1,,,
90233,-12.333,ligand90233_prepared-1_out.pdbqt,1,,,
90820,-12.420,ligand90820_prepared-5_out.pdbqt,1,,,
90927,-12.285,ligand90927_prepared-2_out.pdbqt,1,,,
91116,-12.148,ligand91116_prepared-3_out.pdbqt,1,,,
91376,-12.540,ligand91376_prepared-1_out.pdbqt,1,,,
92273,-12.168,ligand92273_prepared-1_out.pdbqt,1,,,
92517,-12.187,ligand92517_prepared-1_out.pdbqt,1,,,
92702,-13.332,ligand92702_prepared-1_out.pdbqt,1,,,
93016,-12.274,ligand93016_prepared-1_out.pdbqt,1,,,
93266,-12.327,ligand93266_prepared-2_out.pdbqt,1,,,
93286,-12.429,ligand93286_prepared-15_out.pdbqt,1,,,
93573,-12.320,ligand93573_prepared-1_out.pdbqt,1,,,
94133,-12.231,ligand94133_prepared-2_out.pdbqt,1,,,
94351,-12.367,ligand94351_prepared-1_out.pdbqt,1,,,
95048,-12.215,ligand95048_prepared-2_out.pdbqt,1,,,
95107,-12.614,ligand95107_prepared-1_out.pdbqt,1,,,
95184,-12.412,ligand95184_prepared-1_out.pdbqt,1,,,
95529,-13.062,ligand95529_prepared-1_out.pdbqt,1,,,
95728,-12.129,ligand95728_prepared-1_out.pdbqt,1,,,
96619,-12.412,ligand96619_prepared-2_out.pdbqt,1,,,
97104,-12.304,ligand97104_prepared-1_out.pdbqt,1,,,
97285,-12.218,ligand97285_prepared-1_out.pdbqt,1,,,
