Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
76582,-11.872,ligand76582_prepared-2_out.pdbqt,1,,,
76812,-12.388,ligand76812_prepared-1_out.pdbqt,1,,,
76892,-12.281,ligand76892_prepared-1_out.pdbqt,1,,,
77367,-12.081,ligand77367_prepared-1_out.pdbqt,1,,,
78833,-12.218,ligand78833_prepared-1_out.pdbqt,1,,,
79819,-11.716,ligand79819_prepared-3_out.pdbqt,1,,,
80214,-12.306,ligand80214_prepared-1_out.pdbqt,1,,,
80269,-12.088,ligand80269_prepared-1_out.pdbqt,1,,,
80380,-14.110,ligand80380_prepared-1_out.pdbqt,1,,,
81293,-13.723,ligand81293_prepared-1_out.pdbqt,1,,,
81640,-11.882,ligand81640_prepared-3_out.pdbqt,1,,,
81859,-12.470,ligand81859_prepared-3_out.pdbqt,1,,,
82492,-12.369,ligand82492_prepared-2_out.pdbqt,1,,,
82559,-12.370,ligand82559_prepared-6_out.pdbqt,1,,,
82689,-11.841,ligand82689_prepared-1_out.pdbqt,1,,,
82836,-12.184,ligand82836_prepared-1_out.pdbqt,1,,,
83204,-12.851,ligand83204_prepared-2_out.pdbqt,1,,,
83207,-12.493,ligand83207_prepared-1_out.pdbqt,1,,,
83715,-12.335,ligand83715_prepared-1_out.pdbqt,1,,,
83916,-13.295,ligand83916_prepared-2_out.pdbqt,1,,,
84106,-12.062,ligand84106_prepared-9_out.pdbqt,1,,,
84777,-11.916,ligand84777_prepared-1_out.pdbqt,1,,,
84977,-12.009,ligand84977_prepared-1_out.pdbqt,1,,,
85494,-13.117,ligand85494_prepared-2_out.pdbqt,1,,,
85823,-13.867,ligand85823_prepared-3_out.pdbqt,1,,,
85952,-11.870,ligand85952_prepared-1_out.pdbqt,1,,,
86541,-12.033,ligand86541_prepared-2_out.pdbqt,1,,,
86558,-11.840,ligand86558_prepared-2_out.pdbqt,1,,,
87041,-12.157,ligand87041_prepared-1_out.pdbqt,1,,,
87380,-11.960,ligand87380_prepared-1_out.pdbqt,1,,,
87739,-11.747,ligand87739_prepared-1_out.pdbqt,1,,,
88024,-12.207,ligand88024_prepared-1_out.pdbqt,1,,,
88644,-12.747,ligand88644_prepared-1_out.pdbqt,1,,,
89511,-11.783,ligand89511_prepared-1_out.pdbqt,1,,,
90302,-11.730,ligand90302_prepared-1_out.pdbqt,1,,,
90354,-11.856,ligand90354_prepared-1_out.pdbqt,1,,,
90418,-11.922,ligand90418_prepared-3_out.pdbqt,1,,,
90799,-12.384,ligand90799_prepared-1_out.pdbqt,1,,,
90820,-12.228,ligand90820_prepared-2_out.pdbqt,1,,,
91376,-11.690,ligand91376_prepared-1_out.pdbqt,1,,,
92099,-12.249,ligand92099_prepared-1_out.pdbqt,1,,,
92652,-11.715,ligand92652_prepared-1_out.pdbqt,1,,,
92839,-11.906,ligand92839_prepared-1_out.pdbqt,1,,,
92876,-12.120,ligand92876_prepared-1_out.pdbqt,1,,,
93122,-11.837,ligand93122_prepared-1_out.pdbqt,1,,,
93286,-11.940,ligand93286_prepared-2_out.pdbqt,1,,,
93556,-12.596,ligand93556_prepared-1_out.pdbqt,1,,,
93918,-11.759,ligand93918_prepared-1_out.pdbqt,1,,,
93986,-11.890,ligand93986_prepared-1_out.pdbqt,1,,,
94318,-12.026,ligand94318_prepared-1_out.pdbqt,1,,,
95048,-11.955,ligand95048_prepared-1_out.pdbqt,1,,,
95184,-12.559,ligand95184_prepared-1_out.pdbqt,1,,,
95529,-12.223,ligand95529_prepared-1_out.pdbqt,1,,,
96625,-12.829,ligand96625_prepared-2_out.pdbqt,1,,,
97104,-12.256,ligand97104_prepared-1_out.pdbqt,1,,,
97260,-12.410,ligand97260_prepared-1_out.pdbqt,1,,,
97263,-12.019,ligand97263_prepared-1_out.pdbqt,1,,,
97612,-12.127,ligand97612_prepared-2_out.pdbqt,1,,,
97622,-11.802,ligand97622_prepared-1_out.pdbqt,1,,,
97934,-11.836,ligand97934_prepared-1_out.pdbqt,1,,,
98036,-12.408,ligand98036_prepared-1_out.pdbqt,1,,,
98141,-11.843,ligand98141_prepared-1_out.pdbqt,1,,,
98340,-12.193,ligand98340_prepared-1_out.pdbqt,1,,,
98505,-12.091,ligand98505_prepared-1_out.pdbqt,1,,,
99511,-11.842,ligand99511_prepared-2_out.pdbqt,1,,,
99819,-12.488,ligand99819_prepared-9_out.pdbqt,1,,,
100309,-12.350,ligand100309_prepared-1_out.pdbqt,1,,,
100725,-11.916,ligand100725_prepared-1_out.pdbqt,1,,,
100783,-12.874,ligand100783_prepared-1_out.pdbqt,1,,,
100830,-13.349,ligand100830_prepared-6_out.pdbqt,1,,,
101150,-12.418,ligand101150_prepared-1_out.pdbqt,1,,,
101673,-11.856,ligand101673_prepared-4_out.pdbqt,1,,,
101768,-12.232,ligand101768_prepared-1_out.pdbqt,1,,,
101823,-11.734,ligand101823_prepared-2_out.pdbqt,1,,,
101831,-11.838,ligand101831_prepared-1_out.pdbqt,1,,,
101976,-11.757,ligand101976_prepared-2_out.pdbqt,1,,,
102376,-12.928,ligand102376_prepared-1_out.pdbqt,1,,,
102460,-12.401,ligand102460_prepared-1_out.pdbqt,1,,,
102722,-12.073,ligand102722_prepared-1_out.pdbqt,1,,,
102929,-12.256,ligand102929_prepared-2_out.pdbqt,1,,,
103152,-12.359,ligand103152_prepared-1_out.pdbqt,1,,,
103250,-11.823,ligand103250_prepared-1_out.pdbqt,1,,,
104226,-12.360,ligand104226_prepared-1_out.pdbqt,1,,,
104386,-11.891,ligand104386_prepared-1_out.pdbqt,1,,,
105890,-11.771,ligand105890_prepared-2_out.pdbqt,1,,,
106295,-11.717,ligand106295_prepared-1_out.pdbqt,1,,,
106783,-12.283,ligand106783_prepared-4_out.pdbqt,1,,,
107013,-12.247,ligand107013_prepared-1_out.pdbqt,1,,,
107035,-11.895,ligand107035_prepared-3_out.pdbqt,1,,,
107067,-11.912,ligand107067_prepared-1_out.pdbqt,1,,,
108303,-12.407,ligand108303_prepared-1_out.pdbqt,1,,,
109121,-12.226,ligand109121_prepared-1_out.pdbqt,1,,,
109352,-12.034,ligand109352_prepared-2_out.pdbqt,1,,,
109659,-11.803,ligand109659_prepared-1_out.pdbqt,1,,,
109859,-12.421,ligand109859_prepared-1_out.pdbqt,1,,,
109892,-11.940,ligand109892_prepared-1_out.pdbqt,1,,,
110399,-12.292,ligand110399_prepared-5_out.pdbqt,1,,,
110460,-12.887,ligand110460_prepared-1_out.pdbqt,1,,,
110734,-12.515,ligand110734_prepared-1_out.pdbqt,1,,,
111040,-12.144,ligand111040_prepared-1_out.pdbqt,1,,,
111159,-11.696,ligand111159_prepared-1_out.pdbqt,1,,,
111692,-12.317,ligand111692_prepared-1_out.pdbqt,1,,,
111844,-13.700,ligand111844_prepared-3_out.pdbqt,1,,,
112287,-11.796,ligand112287_prepared-1_out.pdbqt,1,,,
112311,-12.438,ligand112311_prepared-1_out.pdbqt,1,,,
112725,-11.935,ligand112725_prepared-2_out.pdbqt,1,,,
113156,-11.766,ligand113156_prepared-1_out.pdbqt,1,,,
113320,-12.017,ligand113320_prepared-1_out.pdbqt,1,,,
113528,-12.212,ligand113528_prepared-1_out.pdbqt,1,,,
113792,-11.756,ligand113792_prepared-2_out.pdbqt,1,,,
114503,-11.890,ligand114503_prepared-1_out.pdbqt,1,,,
115460,-11.913,ligand115460_prepared-1_out.pdbqt,1,,,
115595,-12.052,ligand115595_prepared-2_out.pdbqt,1,,,
116391,-11.729,ligand116391_prepared-1_out.pdbqt,1,,,
116430,-12.162,ligand116430_prepared-1_out.pdbqt,1,,,
116445,-12.426,ligand116445_prepared-2_out.pdbqt,1,,,
116652,-12.072,ligand116652_prepared-1_out.pdbqt,1,,,
116656,-12.467,ligand116656_prepared-1_out.pdbqt,1,,,
116773,-12.537,ligand116773_prepared-2_out.pdbqt,1,,,
117342,-11.820,ligand117342_prepared-1_out.pdbqt,1,,,
117584,-12.202,ligand117584_prepared-2_out.pdbqt,1,,,
117767,-11.908,ligand117767_prepared-2_out.pdbqt,1,,,
118892,-12.028,ligand118892_prepared-2_out.pdbqt,1,,,
119447,-11.690,ligand119447_prepared-1_out.pdbqt,1,,,
120548,-12.258,ligand120548_prepared-1_out.pdbqt,1,,,
120814,-12.280,ligand120814_prepared-1_out.pdbqt,1,,,
121292,-11.711,ligand121292_prepared-1_out.pdbqt,1,,,
121598,-12.277,ligand121598_prepared-1_out.pdbqt,1,,,
121790,-11.688,ligand121790_prepared-1_out.pdbqt,1,,,
122401,-12.652,ligand122401_prepared-3_out.pdbqt,1,,,
